|GNB|2_Premium|LIMA_MODERNA|A|B|Riesgo_Bajo|LIMA_SUR|Antiguedad_SSFF|NroTrxAgencia|1_Beyond|Frescura|NroTrxATM|SBP|Can_Contactabilidad_3UM|3_Preferente|SaldoHIP|D|Superior|SaldoVEH|DIVORCIADO|ImporteTrxWeb|ImporteTrxCorresponsal|M|MontoOfertado|Edad|class
155|0|0|0|0|0|0|0|6.0|6.0|0|0.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|422.0|0|5900.0|39.0|0.0
156|0|0|0|0|0|0|0|4.0|0.0|0|1.0|8.0|0|0.0|0|102216.0|0|0|0.0|0|841.88|0.0|1|8000.0|39.0|1.0
157|0|0|1|0|1|0|0|33.0|0.0|0|0.0|9.0|0|0.0|1|274099.38|0|0|0.0|1|2525.96|0.0|1|8000.0|32.0|1.0
158|0|0|0|0|0|0|0|8.0|8.0|0|1.0|11.0|0|0.0|0|0.0|0|0|0.0|1|0.0|3447.27|1|5700.0|54.0|1.0
159|0|0|0|0|0|1|0|20.0|0.0|0|5.0|11.0|1|2.0|0|0.0|0|1|0.0|0|3403.95|7614.49|1|19900.0|42.0|1.0
160|0|0|0|0|0|1|0|4.0|4.0|0|1.0|11.0|0|0.0|1|0.0|0|1|0.0|0|3077.16|0.0|0|13750.0|47.0|1.0
161|0|0|0|0|0|0|0|4.0|5.0|0|5.0|7.0|0|3.0|1|0.0|0|0|0.0|1|0.0|795.93|1|5250.0|52.0|1.0
162|0|0|0|0|1|1|0|25.0|6.0|1|4.0|0.0|0|0.0|0|0.0|0|1|0.0|0|908.58|0.0|0|14000.0|57.0|0.0
163|0|0|0|0|0|0|1|4.0|0.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|1388.05|1|4450.0|34.0|0.0
164|0|0|0|0|0|1|0|7.0|8.0|1|1.0|0.0|1|3.0|0|0.0|0|0|0.0|1|0.0|5179.91|1|18000.0|48.0|1.0
165|0|0|0|0|0|1|0|11.0|4.0|0|2.0|9.0|0|1.0|0|0.0|0|1|0.0|0|0.0|627.62|0|15000.0|50.0|0.0
166|0|0|0|0|0|0|0|2.0|0.0|0|3.0|6.0|0|0.0|0|0.0|0|0|0.0|0|1265.59|0.0|0|8000.0|37.0|0.0
167|0|0|0|0|0|1|0|9.0|9.0|1|4.0|10.0|0|0.0|0|819841.5606|1|1|0.0|0|0.0|0.0|1|10000.0|60.0|1.0
168|0|1|0|0|0|0|0|4.0|4.0|0|4.0|6.0|0|3.0|0|439213.84|0|0|0.0|1|0.0|769.22|0|3850.0|70.0|0.0
169|0|0|0|0|0|1|0|1.0|0.0|0|5.0|9.0|0|3.0|0|0.0|0|0|0.0|0|523.01|1496.44|0|18000.0|61.0|0.0
170|0|0|0|0|0|1|0|2.0|7.0|0|1.0|7.0|0|0.0|0|0.0|0|0|0.0|1|2655.09|0.0|1|8150.0|49.0|0.0
171|0|0|0|0|0|0|0|9.0|6.0|0|3.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|466.18|1|11000.0|38.0|0.0
172|0|1|0|0|0|1|0|19.0|4.0|0|2.0|7.0|0|0.0|0|0.0|0|1|0.0|0|0.0|0.0|0|14400.0|59.0|0.0
173|0|0|0|0|0|0|0|8.0|5.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|0|644.91|0.0|0|5400.0|29.0|0.0
174|1|1|0|0|1|1|0|25.0|0.0|0|2.0|6.0|0|0.0|0|0.0|0|1|0.0|0|2667.49|0.0|1|19900.0|62.0|0.0
175|0|0|0|0|0|0|0|9.0|7.0|0|4.0|7.0|0|0.0|1|0.0|0|0|0.0|1|0.0|1103.59|0|4500.0|34.0|0.0
176|0|0|0|0|0|0|0|4.0|4.0|0|4.0|8.0|0|3.0|0|0.0|0|0|0.0|0|0.0|0.0|1|5900.0|52.0|0.0
177|0|0|0|0|0|0|0|2.0|4.0|0|3.0|9.0|0|0.0|0|134918.66|0|0|0.0|0|741.68|267.4|0|8400.0|53.0|0.0
178|0|0|0|0|0|0|0|6.0|7.0|1|1.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|274.49|1|2850.0|59.0|1.0
179|0|0|0|0|0|1|0|3.0|6.0|0|1.0|0.0|0|2.0|1|0.0|0|1|0.0|0|1615.83|405.04|0|19900.0|50.0|0.0
180|0|0|0|0|0|0|0|9.0|6.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|1580.41|0.0|1|5800.0|41.0|0.0
181|0|0|0|0|0|0|0|8.0|4.0|0|3.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|575.97|1|14000.0|54.0|0.0
182|0|0|0|0|0|0|0|7.0|0.0|1|1.0|10.0|1|3.0|0|0.0|1|0|0.0|0|5891.87|2653.53|1|8000.0|39.0|1.0
183|0|0|0|0|0|0|0|1.0|4.0|1|3.0|6.0|0|0.0|0|0.0|0|0|0.0|1|1398.5|0.0|1|8900.0|48.0|1.0
184|0|0|0|0|0|0|0|22.0|0.0|1|5.0|10.0|0|0.0|0|0.0|0|1|0.0|0|2698.0|0.0|0|14000.0|49.0|1.0
185|0|0|0|0|0|0|0|8.0|7.0|0|3.0|8.0|1|2.0|0|0.0|1|0|0.0|1|7930.77|3641.33|0|11000.0|40.0|1.0
186|0|0|0|0|0|1|0|3.0|3.0|0|1.0|9.0|0|0.0|1|0.0|0|0|0.0|0|927.14|0.0|0|11800.0|61.0|1.0
187|0|0|0|0|0|0|0|5.0|3.0|0|1.0|6.0|0|0.0|1|0.0|0|0|0.0|0|603.56|0.0|1|6050.0|41.0|0.0
188|0|0|0|0|0|1|0|7.0|6.0|0|2.0|10.0|0|1.0|1|0.0|0|0|0.0|1|8753.979100000006|5715.4|0|12000.0|46.0|1.0
189|0|0|0|0|0|1|1|3.0|0.0|0|2.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|422.49|1|6950.0|43.0|0.0
190|0|0|0|0|0|0|0|6.0|3.0|0|3.0|8.0|0|3.0|1|0.0|1|0|0.0|0|0.0|4252.04|0|8000.0|27.0|1.0
191|0|1|0|0|0|1|0|10.0|8.0|0|1.0|9.0|0|0.0|0|302207.95|0|1|0.0|0|0.0|4249.26|1|18000.0|54.0|1.0
192|0|0|0|0|0|0|1|1.0|0.0|0|4.0|11.0|0|0.0|0|0.0|0|0|0.0|1|0.0|5193.57|0|3100.0|56.0|1.0
193|0|0|0|0|0|1|0|1.0|0.0|0|3.0|8.0|1|2.0|0|0.0|0|0|0.0|0|2294.65|516.85|0|6200.0|53.0|0.0
194|1|1|0|0|0|0|0|7.0|6.0|0|4.0|9.0|0|0.0|0|0.0|0|0|0.0|0|1793.83|0.0|1|1000.0|29.0|1.0
195|0|0|0|0|0|0|0|2.0|7.0|0|3.0|0.0|0|0.0|1|0.0|0|0|0.0|1|658.34|555.91|0|10500.0|28.0|0.0
196|0|1|1|0|0|1|0|14.0|0.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|0|1694.36|387.73|1|12000.0|44.0|1.0
197|1|0|0|0|0|1|0|7.0|6.0|0|2.0|7.0|0|1.0|0|0.0|0|0|0.0|0|1708.95|684.53|1|10000.0|59.0|0.0
198|0|0|0|0|0|0|0|7.0|7.0|1|1.0|9.0|0|0.0|0|717762.95|0|0|0.0|0|1192.37|945.48|1|14000.0|52.0|0.0
199|0|0|1|0|1|1|0|23.0|9.0|1|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|2308.46|7580.52|0|15000.0|54.0|1.0
200|0|0|0|0|0|1|0|1.0|0.0|0|0.0|8.0|0|1.0|1|0.0|0|1|0.0|0|1342.98|826.86|1|18000.0|45.0|0.0
201|0|0|0|0|0|0|0|3.0|0.0|0|4.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|4900.0|28.0|0.0
202|0|0|0|0|0|0|0|1.0|5.0|1|1.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|3729.47|1|8000.0|44.0|1.0
203|0|0|0|0|0|0|0|6.0|0.0|0|3.0|7.0|0|0.0|1|0.0|0|0|0.0|0|0.0|0.0|1|3500.0|52.0|0.0
204|1|0|0|0|0|0|0|5.0|7.0|0|4.0|9.0|0|2.0|1|236816.56|1|0|0.0|0|2415.39|0.0|1|1800.0|35.0|0.0
205|0|0|1|0|0|0|0|6.0|7.0|1|4.0|8.0|0|0.0|0|0.0|0|1|0.0|1|0.0|955.17|1|12000.0|71.0|0.0
206|0|0|0|0|0|1|0|1.0|3.0|1|2.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|5645.43|1|9200.0|47.0|1.0
207|0|0|0|0|0|0|0|1.0|5.0|1|4.0|0.0|0|0.0|0|571281.9|0|1|0.0|1|0.0|0.0|1|8000.0|61.0|1.0
208|0|0|0|0|0|0|0|3.0|0.0|0|3.0|9.0|0|3.0|1|0.0|0|0|0.0|0|1236.3|1410.29|0|11000.0|36.0|0.0
209|1|0|0|0|0|1|0|2.0|0.0|1|4.0|9.0|0|2.0|0|0.0|0|1|0.0|1|0.0|3548.0|0|8550.0|76.0|0.0
210|0|0|0|0|0|0|0|14.0|7.0|0|2.0|9.0|0|2.0|1|0.0|0|0|0.0|0|2293.01|0.0|1|8000.0|30.0|1.0
211|1|0|1|0|0|0|0|6.0|4.0|1|3.0|8.0|0|0.0|0|0.0|0|0|0.0|1|0.0|980.92|1|6000.0|51.0|0.0
212|0|0|0|0|0|0|0|4.0|3.0|0|1.0|0.0|0|0.0|0|185057.24|1|0|0.0|0|1599.24|425.36|0|14000.0|47.0|0.0
213|0|0|0|0|0|1|0|1.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|944.67|802.11|0|15000.0|54.0|0.0
214|0|0|0|0|0|0|0|2.0|4.0|0|4.0|9.0|0|0.0|0|0.0|0|0|0.0|1|0.0|370.56|1|1400.0|50.0|0.0
215|0|1|0|0|0|1|0|10.0|8.0|0|4.0|8.0|0|3.0|0|0.0|0|1|0.0|0|0.0|7877.599500000002|1|15000.0|73.0|1.0
216|0|0|0|0|0|1|1|8.0|6.0|1|2.0|0.0|0|0.0|0|0.0|1|0|0.0|0|0.0|441.75|1|10000.0|41.0|0.0
217|0|1|0|0|0|0|1|1.0|5.0|0|3.0|9.0|0|1.0|0|0.0|0|1|0.0|0|0.0|6483.37|0|10000.0|49.0|1.0
218|0|1|0|0|0|1|0|8.0|0.0|0|3.0|0.0|0|0.0|0|454832.86|0|1|0.0|0|0.0|5134.05|1|18000.0|43.0|1.0
219|0|0|0|0|0|0|0|8.0|0.0|0|4.0|9.0|0|0.0|0|0.0|1|0|0.0|1|0.0|634.98|1|2000.0|30.0|0.0
220|0|0|0|0|0|0|0|1.0|7.0|0|4.0|8.0|1|1.0|1|0.0|0|0|0.0|0|0.0|0.0|1|5850.0|62.0|1.0
221|1|0|0|0|0|0|0|17.0|5.0|0|3.0|6.0|0|0.0|0|83872.64|0|1|0.0|0|0.0|703.16|0|6000.0|30.0|0.0
222|0|0|0|0|0|0|0|2.0|9.0|0|1.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|7000.0|55.0|1.0
223|0|1|0|0|0|0|0|3.0|8.0|0|3.0|8.0|0|2.0|0|394946.58|0|0|0.0|0|2629.03|0.0|0|14000.0|63.0|1.0
224|0|0|0|0|0|0|0|7.0|7.0|0|3.0|8.0|0|0.0|1|0.0|0|1|0.0|0|1103.46|551.59|1|4400.0|49.0|1.0
225|0|0|1|0|0|0|0|9.0|4.0|1|3.0|8.0|1|0.0|0|819841.5606|0|0|0.0|0|1220.66|864.14|0|14000.0|30.0|0.0
226|0|1|1|0|0|0|0|9.0|8.0|0|1.0|10.0|1|0.0|0|418821.8|1|0|0.0|0|3812.47|2604.72|0|9950.0|35.0|1.0
227|0|0|0|0|0|1|0|4.0|0.0|0|1.0|10.0|0|1.0|1|0.0|0|1|0.0|0|0.0|0.0|0|9150.0|38.0|1.0
228|0|0|1|1|0|1|0|32.0|4.0|0|3.0|9.0|0|0.0|0|0.0|0|1|0.0|0|3623.41|3898.02|1|15000.0|77.0|1.0
229|0|1|1|0|0|1|0|6.0|9.0|0|0.0|7.0|0|0.0|0|0.0|0|0|0.0|0|4432.09|6322.28|0|18000.0|41.0|1.0
230|0|0|0|0|0|1|0|12.0|7.0|1|3.0|9.0|0|1.0|0|0.0|0|0|0.0|0|1332.07|0.0|1|14900.0|37.0|0.0
231|0|0|0|0|0|0|0|4.0|3.0|0|2.0|7.0|0|0.0|1|0.0|0|0|0.0|0|0.0|748.32|0|4300.0|46.0|0.0
232|0|0|0|0|0|0|0|4.0|7.0|0|2.0|8.0|1|0.0|0|0.0|0|0|0.0|0|5973.04|0.0|0|1000.0|36.0|1.0
233|0|0|0|0|0|1|1|7.0|0.0|0|1.0|6.0|0|0.0|0|0.0|1|1|0.0|0|1420.69|969.67|0|18000.0|48.0|1.0
234|0|1|0|0|0|0|0|6.0|0.0|0|4.0|6.0|0|0.0|0|0.0|1|0|0.0|0|0.0|565.75|0|2350.0|50.0|0.0
235|0|0|1|0|0|0|0|6.0|4.0|0|0.0|7.0|0|2.0|1|0.0|0|1|0.0|0|886.83|302.49|0|8850.0|77.0|0.0
236|0|1|0|0|0|1|1|14.0|7.0|0|1.0|9.0|0|0.0|0|0.0|0|0|0.0|0|4994.75|4598.98|0|15000.0|63.0|1.0
237|0|0|0|0|0|0|0|9.0|5.0|0|1.0|6.0|1|0.0|0|0.0|0|0|0.0|0|0.0|395.83|1|8000.0|52.0|0.0
238|0|0|0|0|0|0|0|8.0|7.0|0|0.0|9.0|0|0.0|1|0.0|0|0|0.0|0|0.0|908.34|1|6450.0|57.0|0.0
239|0|0|0|0|0|0|1|6.0|6.0|0|1.0|9.0|1|0.0|0|0.0|1|0|0.0|0|0.0|5106.18|1|8000.0|33.0|1.0
240|0|1|0|0|0|0|0|1.0|0.0|0|3.0|10.0|0|0.0|0|0.0|0|1|0.0|1|7549.51|0.0|0|19900.0|40.0|1.0
241|0|0|1|0|0|0|0|14.0|3.0|0|4.0|6.0|0|2.0|1|0.0|0|0|0.0|0|1201.82|0.0|1|5150.0|32.0|0.0
242|0|1|0|0|0|1|0|1.0|0.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|10250.0|35.0|0.0
243|0|0|0|0|0|0|0|6.0|6.0|0|1.0|9.0|1|0.0|0|0.0|0|0|0.0|0|1829.19|804.41|1|6000.0|36.0|0.0
244|0|0|1|0|0|0|0|1.0|7.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|1|1103.48|703.14|0|6000.0|30.0|0.0
245|0|0|0|0|0|1|0|9.0|4.0|1|1.0|7.0|0|0.0|0|0.0|1|1|0.0|0|1804.67|782.12|1|18000.0|46.0|0.0
246|0|0|0|0|0|0|1|7.0|3.0|0|3.0|7.0|0|0.0|1|230581.45|0|0|0.0|0|0.0|0.0|1|6000.0|59.0|0.0
247|0|0|0|0|0|0|0|5.0|0.0|0|1.0|0.0|0|2.0|0|0.0|0|0|0.0|0|2450.83|0.0|1|8000.0|34.0|1.0
248|0|0|0|0|0|1|0|4.0|6.0|1|3.0|9.0|0|0.0|0|0.0|1|1|0.0|0|0.0|886.51|1|12000.0|41.0|0.0
249|0|0|0|0|0|0|0|4.0|6.0|0|3.0|6.0|0|3.0|0|855.28|1|0|0.0|0|689.36|0.0|0|6000.0|31.0|0.0
250|0|0|0|0|0|0|0|4.0|8.0|1|1.0|11.0|0|0.0|0|0.0|0|0|0.0|0|5650.18|6542.88|1|7100.0|57.0|1.0
251|0|0|0|0|0|0|0|1.0|0.0|0|1.0|8.0|0|0.0|0|0.0|0|0|0.0|0|0.0|1402.48|0|4350.0|35.0|0.0
252|0|0|0|0|1|1|0|21.0|0.0|0|2.0|9.0|0|2.0|0|0.0|0|1|0.0|0|0.0|5767.72|0|18000.0|44.0|1.0
253|0|1|0|0|0|0|0|8.0|0.0|0|4.0|0.0|0|0.0|0|0.0|0|0|0.0|0|0.0|742.6|1|4400.0|27.0|0.0
254|0|0|0|0|0|1|0|2.0|3.0|0|5.0|6.0|0|0.0|1|0.0|0|1|0.0|0|1269.89|0.0|0|15000.0|46.0|1.0
255|0|0|0|0|0|0|0|5.0|7.0|0|2.0|6.0|1|0.0|0|0.0|0|1|0.0|0|1705.15|479.99|0|13300.0|51.0|0.0
256|1|0|1|0|0|0|0|7.0|6.0|1|4.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|505.06|0|6100.0|76.0|0.0
257|0|0|0|0|0|0|0|4.0|0.0|0|4.0|6.0|0|2.0|0|0.0|0|0|0.0|0|834.3|904.29|1|3450.0|37.0|0.0
258|0|0|0|0|0|0|0|2.0|7.0|1|3.0|10.0|0|0.0|0|0.0|0|0|0.0|0|8753.979100000006|0.0|0|14000.0|43.0|1.0
259|1|0|0|0|0|0|0|4.0|0.0|1|4.0|7.0|0|2.0|0|0.0|0|0|0.0|0|947.73|499.0|1|14000.0|46.0|0.0
260|0|0|0|0|0|0|0|3.0|3.0|0|3.0|8.0|1|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|1000.0|49.0|1.0
261|0|0|0|0|0|0|0|4.0|5.0|0|0.0|10.0|1|3.0|0|0.0|0|0|0.0|0|0.0|0.0|0|14000.0|36.0|1.0
262|1|1|0|0|0|0|0|11.0|0.0|0|3.0|11.0|0|0.0|0|0.0|1|0|0.0|0|0.0|5938.78|1|10000.0|34.0|1.0
263|0|0|0|0|0|0|1|17.0|0.0|1|3.0|9.0|0|0.0|0|0.0|0|0|0.0|0|5260.36|0.0|1|3800.0|35.0|1.0
264|0|0|0|0|0|0|0|3.0|0.0|1|2.0|10.0|0|0.0|0|0.0|0|0|0.0|1|0.0|6776.42|1|6000.0|53.0|1.0
265|0|1|0|0|0|1|0|9.0|9.0|0|5.0|7.0|1|2.0|0|243464.76|1|0|0.0|0|5909.98|6967.03|0|17450.0|37.0|1.0
266|0|1|0|0|1|1|0|33.0|6.0|0|3.0|9.0|0|0.0|0|0.0|0|1|0.0|0|0.0|835.85|0|19900.0|66.0|0.0
267|0|0|0|0|0|1|0|5.0|0.0|0|4.0|7.0|0|0.0|0|0.0|1|1|0.0|1|2016.18|0.0|0|12000.0|35.0|1.0
268|0|0|0|0|0|0|0|6.0|4.0|0|0.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|4372.99|0|5450.0|33.0|1.0
269|0|0|1|0|1|1|0|27.0|5.0|0|2.0|7.0|0|0.0|0|0.0|0|1|0.0|0|7099.32|0.0|0|18000.0|44.0|1.0
270|0|0|0|0|0|0|0|1.0|0.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|5300.0|57.0|0.0
271|0|0|0|1|0|1|0|29.0|6.0|1|3.0|10.0|0|3.0|0|0.0|0|0|0.0|0|0.0|0.0|0|19900.0|36.0|0.0
272|0|0|0|0|0|0|0|3.0|4.0|1|2.0|7.0|1|0.0|0|512627.74|0|0|0.0|0|0.0|795.17|0|6000.0|41.0|1.0
273|0|0|0|0|0|0|0|9.0|3.0|1|3.0|7.0|0|1.0|0|0.0|0|0|0.0|0|0.0|0.0|1|6000.0|49.0|0.0
274|0|0|1|0|0|1|0|4.0|7.0|0|2.0|8.0|0|0.0|1|0.0|0|1|0.0|0|1767.5|1421.37|1|16500.0|58.0|0.0
275|0|1|0|0|0|0|0|4.0|0.0|0|1.0|7.0|1|0.0|0|413562.58|0|0|0.0|0|0.0|0.0|0|5150.0|29.0|0.0
276|1|0|0|0|0|0|0|5.0|4.0|0|2.0|6.0|0|0.0|0|0.0|1|0|0.0|0|1529.11|374.68|0|2850.0|56.0|0.0
277|0|0|0|0|0|0|0|6.0|3.0|0|2.0|9.0|0|0.0|0|32819.72|0|0|0.0|1|874.24|1010.34|0|6000.0|46.0|0.0
278|0|0|1|1|0|1|0|24.0|0.0|1|4.0|8.0|0|3.0|0|541463.04|0|1|0.0|0|1600.67|0.0|0|18000.0|49.0|0.0
279|0|0|1|0|0|1|0|4.0|4.0|0|1.0|7.0|0|0.0|0|172630.04|0|1|0.0|0|0.0|1185.53|0|18000.0|57.0|0.0
280|0|0|0|0|0|0|0|5.0|0.0|0|3.0|8.0|0|0.0|0|0.0|0|1|0.0|0|1168.09|1622.77|1|6000.0|37.0|0.0
281|0|0|0|0|0|0|0|4.0|6.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|0|633.24|1619.95|0|8000.0|33.0|0.0
282|0|0|0|0|0|0|0|4.0|6.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|0|718.46|645.52|0|11000.0|48.0|1.0
283|0|0|0|0|0|1|0|14.0|3.0|1|2.0|8.0|1|3.0|0|0.0|0|0|0.0|0|4289.2|0.0|1|19900.0|51.0|1.0
284|0|1|0|0|0|0|0|3.0|8.0|0|2.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|3200.0|42.0|1.0
285|0|0|0|0|0|0|0|3.0|5.0|0|3.0|11.0|0|2.0|0|0.0|0|0|0.0|1|0.0|2142.65|0|2150.0|56.0|1.0
286|0|1|0|0|0|0|0|4.0|0.0|0|4.0|9.0|0|2.0|0|0.0|0|0|0.0|0|0.0|863.41|0|6550.0|44.0|0.0
287|1|1|0|0|0|0|0|1.0|0.0|0|2.0|7.0|0|0.0|0|335642.27|0|0|0.0|0|0.0|0.0|0|14000.0|46.0|0.0
288|0|1|0|0|0|1|0|2.0|8.0|0|0.0|11.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|18000.0|37.0|0.0
289|1|0|0|0|0|0|0|4.0|4.0|0|3.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|4901.76|1|5350.0|50.0|1.0
290|0|0|0|0|0|0|0|8.0|5.0|0|4.0|7.0|0|0.0|0|0.0|0|1|0.0|0|2748.01|0.0|0|13100.0|64.0|0.0
291|0|0|0|0|0|0|0|7.0|3.0|0|0.0|9.0|0|0.0|1|313679.47|0|1|0.0|1|1499.12|0.0|0|6750.0|62.0|0.0
292|0|1|0|0|0|0|0|8.0|7.0|0|3.0|0.0|0|0.0|0|0.0|1|0|0.0|0|0.0|1575.1|0|9750.0|43.0|0.0
293|0|1|0|0|1|0|0|29.0|4.0|0|4.0|8.0|0|3.0|0|513532.4|0|1|0.0|0|0.0|5403.87|1|8550.0|42.0|1.0
294|0|0|0|0|0|0|0|7.0|7.0|0|2.0|0.0|0|0.0|0|0.0|0|0|0.0|0|1542.16|0.0|1|3550.0|53.0|1.0
295|0|0|1|0|0|1|0|16.0|4.0|0|5.0|0.0|0|0.0|0|0.0|0|1|0.0|0|8748.51|0.0|0|15000.0|55.0|1.0
296|0|1|0|0|0|0|0|1.0|0.0|0|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|0.0|3028.97|0|14000.0|43.0|1.0
297|0|0|1|0|0|0|0|7.0|0.0|0|2.0|8.0|0|3.0|0|0.0|1|0|0.0|0|5879.01|0.0|0|8000.0|29.0|0.0
298|0|0|0|0|0|0|0|4.0|4.0|1|0.0|9.0|0|0.0|0|0.0|0|0|0.0|0|0.0|6376.29|1|6450.0|43.0|1.0
299|0|0|0|0|0|1|0|11.0|7.0|1|2.0|9.0|0|0.0|0|0.0|0|0|0.0|1|2026.85|4066.01|1|15000.0|49.0|1.0
300|0|1|0|0|0|0|1|7.0|5.0|0|0.0|8.0|0|1.0|0|0.0|0|0|0.0|0|1134.85|599.88|0|14000.0|33.0|0.0
301|0|0|1|0|0|0|0|9.0|5.0|0|2.0|8.0|1|3.0|0|0.0|1|1|0.0|0|0.0|0.0|1|12250.0|27.0|0.0
302|0|0|0|0|0|0|0|3.0|5.0|0|4.0|7.0|0|0.0|0|0.0|0|0|0.0|0|1430.34|7389.56|1|6800.0|54.0|1.0
303|0|0|0|0|0|1|0|6.0|3.0|0|0.0|8.0|0|0.0|0|2193.03|1|0|0.0|0|4886.23|1849.36|0|18000.0|39.0|0.0
304|0|0|0|0|1|0|0|30.0|9.0|1|3.0|8.0|0|0.0|0|0.0|0|1|0.0|0|0.0|6415.75|0|8000.0|35.0|1.0
305|0|0|1|0|1|0|0|22.0|6.0|0|4.0|10.0|0|0.0|1|0.0|0|0|0.0|1|3906.75|5175.04|0|19900.0|30.0|1.0
306|1|0|0|0|0|0|0|1.0|3.0|0|3.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|0|4250.0|38.0|0.0
307|1|0|0|0|0|1|0|6.0|7.0|0|2.0|8.0|0|0.0|0|0.0|0|0|0.0|0|3060.33|270.39|1|7400.0|50.0|0.0
308|0|0|0|0|0|1|0|13.0|6.0|1|2.0|8.0|0|0.0|0|819841.5606|0|1|0.0|0|0.0|0.0|0|18000.0|57.0|1.0
309|0|0|0|0|1|0|0|19.0|4.0|0|0.0|6.0|0|2.0|1|302305.37|0|0|0.0|0|1242.62|0.0|1|14000.0|35.0|0.0
310|0|0|0|0|0|0|0|7.0|3.0|0|1.0|6.0|1|0.0|0|0.0|1|0|0.0|0|0.0|0.0|0|13400.0|45.0|0.0
311|0|0|0|0|0|0|0|4.0|5.0|0|3.0|8.0|1|0.0|0|0.0|0|1|0.0|0|982.49|0.0|1|4450.0|41.0|0.0
312|0|0|0|0|0|0|0|9.0|0.0|0|0.0|6.0|0|0.0|0|0.0|0|0|0.0|0|0.0|0.0|1|17000.0|63.0|0.0
313|0|1|1|0|1|1|0|15.0|0.0|0|4.0|8.0|0|0.0|0|629739.39|0|0|0.0|0|0.0|4415.82|1|18000.0|39.0|1.0
314|0|0|0|0|0|1|0|4.0|3.0|0|3.0|8.0|0|3.0|1|0.0|1|0|0.0|0|0.0|0.0|0|8900.0|53.0|0.0
315|1|1|0|1|0|1|0|27.0|8.0|0|2.0|9.0|0|0.0|0|0.0|0|1|0.0|0|0.0|5157.93|1|19900.0|59.0|1.0
316|0|0|0|0|0|1|0|3.0|6.0|0|0.0|0.0|0|3.0|0|0.0|0|1|0.0|0|0.0|624.16|0|6800.0|77.0|0.0
317|0|0|0|0|0|0|0|6.0|5.0|0|2.0|9.0|0|0.0|0|1390.08|1|0|0.0|1|4404.19|5617.54|1|14000.0|32.0|0.0
318|1|0|0|0|0|0|0|4.0|4.0|0|4.0|6.0|0|0.0|0|0.0|0|0|0.0|0|1551.3|272.47|0|1365.0|24.0|0.0
319|1|0|0|0|0|1|0|1.0|6.0|0|2.0|9.0|0|2.0|0|0.0|0|0|0.0|0|3859.94|4032.45|0|0.0|42.0|0.0
320|0|1|0|0|0|1|0|10.0|0.0|0|0.0|0.0|0|3.0|0|0.0|0|1|0.0|1|1782.6|565.64|1|19900.0|45.0|1.0
321|0|1|0|0|0|0|0|6.0|4.0|0|4.0|7.0|0|0.0|0|0.0|1|1|0.0|1|0.0|3046.91|0|6000.0|54.0|0.0
322|0|0|1|0|1|1|0|23.0|7.0|0|3.0|8.0|0|2.0|0|119114.38|0|0|0.0|0|746.2|746.83|0|18000.0|53.0|1.0
323|0|0|0|0|0|1|0|2.0|0.0|1|1.0|9.0|1|0.0|0|0.0|0|1|0.0|0|789.92|1238.58|1|14350.0|62.0|1.0
324|0|0|0|0|0|0|1|4.0|5.0|0|1.0|6.0|0|2.0|1|0.0|0|1|0.0|0|820.84|356.28|1|7500.0|55.0|1.0
325|0|0|0|0|0|0|0|3.0|0.0|1|3.0|11.0|0|0.0|0|0.0|0|0|0.0|0|8408.5|0.0|0|11000.0|63.0|1.0
326|1|1|0|0|0|1|0|4.0|8.0|0|1.0|9.0|0|0.0|0|0.0|0|0|0.0|1|5021.74|0.0|1|18000.0|54.0|1.0
